date,pm25,pm10,o3,no2,so2,co
2022-06-01,59.0,51.0,126.0,16.0,1.0,3.0
2022-06-02,78.0,64.0,145.0,12.0,3.0,7.0
2022-06-03,105.0,40.0,82.0,5.0,3.108951715879554,3.0
2022-06-04,76.0,29.0,41.0,6.0,1.855833394391496,2.0
2022-06-05,61.0,7.0,39.0,2.0,1.0,2.0
2022-06-06,17.0,24.0,54.0,6.0,1.6111055158738155,5.0
2022-06-07,31.0,48.0,49.0,7.0,2.0,6.0
2022-06-08,78.0,43.0,47.0,9.0,1.0,8.0
2022-06-09,79.0,58.0,80.0,7.0,1.0,6.0
2022-06-10,111.0,49.0,54.0,8.0,0.948376318260075,4.0
2022-06-11,76.0,33.0,71.0,6.0,0.5791419340743791,4.0
2022-06-12,64.0,29.0,46.0,7.0,0.14599197879921835,4.0
2022-06-13,62.0,31.0,50.0,10.0,0.0,5.0
2022-06-14,58.0,43.0,74.0,7.0,0.10272588040572306,7.0
2022-06-15,82.0,49.0,102.0,10.0,1.0,4.0
2022-06-16,77.0,69.0,111.0,11.0,2.0,8.0
2022-06-17,135.0,60.0,115.0,6.0,1.0,9.0
2022-06-18,125.0,54.0,107.0,6.0,1.0,7.0
2022-06-19,95.0,60.0,124.0,7.0,1.092951284162619,8.0
2022-06-20,121.0,87.0,130.0,11.0,1.0,10.0
2022-06-21,158.0,73.0,48.0,10.0,0.9448955546475556,9.0
2022-06-22,141.0,21.0,64.0,8.0,0.9473730531674803,6.0
2022-06-23,52.0,15.0,66.0,12.0,0.976164025103665,2.0
2022-06-24,25.0,54.0,161.0,17.0,1.0,3.0
2022-06-25,69.0,54.0,88.0,7.0,1.0,6.0
2022-06-26,80.0,37.0,62.0,6.0,0.9988885753858425,5.0
2022-06-27,68.0,20.0,37.0,5.0,1.0,3.0
2022-06-28,39.0,13.0,40.0,3.0,1.0,3.0
2022-06-29,26.0,25.0,67.0,5.0,1.0,4.0
2022-06-30,41.0,26.0,64.0,3.0,0.9999601348890519,6.0
2022-07-01,55.0,49.0,87.0,8.0,1.0,7.0
2022-07-02,109.0,29.0,50.0,5.0,1.0,6.0
2022-07-03,67.0,28.0,49.0,9.0,0.9985337574132723,5.0
2022-07-04,65.0,49.0,60.0,9.0,0.9956006522527957,6.0
2022-07-05,110.0,13.0,51.0,7.0,0.9916673853380801,3.0
2022-07-06,30.0,25.0,85.0,13.0,0.9872006574886355,3.0
2022-07-07,47.0,37.0,71.0,14.0,0.9826671695239723,3.0
2022-07-08,59.0,29.0,38.0,19.0,0.9785336222636003,2.0
2022-07-09,37.0,18.0,47.0,7.0,0.9752667165270296,3.0
2022-07-10,29.0,38.0,53.0,13.0,0.9733331531337703,5.0
2022-07-11,59.0,23.0,42.0,7.0,0.9731996329033329,4.0
2022-07-12,46.0,23.0,63.0,11.0,0.9753328566552272,6.0
2022-07-13,42.0,20.0,66.0,11.0,0.9801995252089628,3.0
2022-07-14,31.0,30.0,64.0,17.0,0.9882663393840505,3.0
2022-07-15,34.0,55.0,120.0,15.0,1.0,7.0
2022-07-16,74.0,33.0,46.0,12.0,1.0154881255575745,3.0
2022-07-17,48.0,25.0,58.0,8.0,1.0333020052825492,4.0
2022-07-18,34.0,41.0,95.0,14.0,1.0516338460819525,4.0
2022-07-19,46.0,46.0,74.0,10.0,1.0686758548628128,4.0
2022-07-20,75.0,39.0,111.0,10.0,1.0826202385321582,3.0
2022-07-21,59.0,54.0,85.0,15.0,1.091659203997017,4.0
2022-07-22,70.0,18.0,66.0,7.0,1.093984958164417,2.0
2022-07-23,32.0,44.0,106.0,11.0,1.0877897079413872,3.0
2022-07-24,67.0,43.0,90.0,9.0,1.0712656602349555,2.0
2022-07-25,60.0,38.0,76.0,7.0,1.0426050219521505,4.0
2022-07-26,74.0,29.0,40.0,6.0,1.0,6.0
2022-07-27,49.0,7.0,46.0,5.0,1.0,2.0
2022-07-28,17.0,26.0,79.0,10.0,1.0,3.0
2022-07-29,50.0,45.0,76.0,8.0,0.3842825463220668,5.0
2022-07-30,82.0,38.0,74.0,10.0,1.0,3.0
2022-07-31,68.0,55.0,92.0,10.0,4.404430277339888,4.0
2022-08-01,89.0,54.0,74.0,12.0,8.199900478593728,4.0
2022-08-02,103.0,49.0,73.0,8.0,9.0,3.0
2022-08-03,91.0,51.0,73.0,7.0,5.034762664269215,4.0
2022-08-04,94.0,25.0,93.0,7.0,1.0,3.0
2022-08-05,56.0,40.0,49.0,14.0,1.0,5.0
2022-08-06,67.0,38.0,67.0,9.0,1.499112090912716,6.0
2022-08-07,81.0,13.0,26.0,8.0,1.5214508686702681,3.0
2022-08-08,33.0,14.0,30.0,7.0,1.2830642120926865,2.0
2022-08-09,28.0,23.0,57.0,9.0,1.0,3.0
2022-08-10,42.0,40.0,64.0,8.0,0.8444965802881503,4.0
2022-08-11,57.0,50.0,77.0,7.0,0.8135541771567254,6.0
2022-08-12,85.0,58.0,76.0,10.0,0.8603634838812254,7.0
2022-08-13,118.0,43.0,28.0,8.0,0.9381151937371499,9.0
2022-08-14,75.0,17.0,32.0,10.0,1.0,5.0
2022-08-15,35.0,12.0,52.0,10.0,1.0130921365892154,2.0
2022-08-16,24.0,45.0,60.0,8.0,1.0,3.0
2022-08-17,65.0,43.0,41.0,9.0,0.9906635832175179,5.0
2022-08-18,71.0,17.0,31.0,8.0,0.9888151026110131,4.0
2022-08-19,38.0,22.0,52.0,12.0,0.9916348303957495,3.0
2022-08-20,43.0,44.0,70.0,8.0,0.9963030387869904,4.0
2022-08-21,67.0,17.0,48.0,6.0,1.0,2.0
2022-08-22,38.0,8.0,20.0,8.0,1.0007553891121796,1.0
2022-08-23,19.0,22.0,43.0,7.0,0.9999964926494826,2.0
2022-08-24,32.0,25.0,29.0,8.0,1.0,2.0
2022-08-25,36.0,20.0,21.0,9.0,1.0025800083007168,1.0
2022-08-26,23.0,16.0,27.0,8.0,1.0077002456841972,1.0
2022-08-27,18.0,42.0,25.0,16.0,1.0148618480319012,2.0
2022-08-28,55.0,29.0,30.0,5.0,1.0235659512252868,2.0
2022-08-29,59.0,36.0,61.0,9.0,1.0333136911458136,3.0
2022-08-30,86.0,11.0,32.0,11.0,1.0436062036749398,1.0
2022-08-31,26.0,26.0,45.0,9.0,1.053944624694125,1.0
2022-09-01,30.0,39.0,51.0,13.0,1.063830090084828,2.0
2022-09-02,54.0,54.0,60.0,18.0,1.0727637357285078,4.0
2022-09-03,87.0,48.0,63.0,12.0,1.0802466975066234,4.0
2022-09-04,114.0,13.0,33.0,9.0,1.0857801113006336,1.0
2022-09-05,18.0,26.0,29.0,15.0,1.0888651129919973,2.0
2022-09-06,32.0,33.0,51.0,14.0,1.0890028384621737,3.0
2022-09-07,45.0,53.0,97.0,18.0,1.0856944235926218,4.0
2022-09-08,70.0,69.0,124.0,20.0,1.0784410042648003,7.0
2022-09-09,115.0,68.0,118.0,19.0,1.0667437163601685,8.0
2022-09-10,131.0,46.0,79.0,9.0,1.050103695760185,5.0
2022-09-11,84.0,64.0,98.0,11.0,1.0280220783463094,6.0
2022-09-12,128.0,69.0,83.0,17.0,1.0,7.0
2022-09-13,140.0,44.0,56.0,10.0,0.968374068557097,5.0
2022-09-14,91.0,42.0,66.0,9.0,0.9468227796709654,4.0
2022-09-15,67.0,47.0,79.0,14.0,0.951860100949351,4.0
2022-09-16,78.0,69.0,95.0,17.0,1.0,6.0
2022-09-17,109.0,30.0,36.0,12.0,1.0928523080856556,3.0
2022-09-18,44.0,25.0,31.0,12.0,1.172410311089053,1.0
2022-09-19,28.0,24.0,32.0,7.0,1.165763158547924,1.0
2022-09-20,28.0,51.0,54.0,15.0,1.0,3.0
2022-09-21,66.0,47.0,31.0,8.0,0.6829912448462447,3.0
2022-09-22,59.0,24.0,28.0,4.0,0.5457323419405403,1.0
2022-09-23,18.0,42.0,43.0,14.0,1.0,2.0
2022-09-24,57.0,83.0,76.0,21.0,2.0,5.0
2022-09-25,129.0,90.0,101.0,31.0,2.0,8.0
2022-09-26,148.0,90.0,101.0,31.0,1.0,7.0
2022-09-27,141.0,91.0,98.0,28.0,1.0,8.0
2022-09-28,137.0,97.0,111.0,28.0,1.0,9.0
2022-09-29,158.0,102.0,104.0,31.0,1.0,9.0
2022-09-30,160.0,78.0,50.0,19.0,1.0080370805069012,6.0
2022-10-01,140.0,18.0,29.0,7.0,1.0048401796853426,3.0
2022-10-02,49.0,11.0,19.0,6.0,1.0,2.0
2022-10-03,30.0,8.0,24.0,4.0,1.0,1.0
2022-10-04,14.0,24.0,24.0,9.0,1.0004814428937838,1.0
2022-10-05,39.0,45.0,27.0,14.0,1.0003254692602974,2.0
2022-10-06,75.0,68.0,36.0,16.0,1.0,5.0
2022-10-07,134.0,71.0,19.0,15.0,0.9998839237382502,4.0
2022-10-08,151.0,9.0,26.0,3.0,1.0,1.0
2022-10-09,10.0,19.0,28.0,8.0,1.0002420146860354,2.0
2022-10-10,21.0,33.0,25.0,17.0,1.0003439883008818,4.0
2022-10-11,59.0,74.0,28.0,26.0,1.0,7.0
2022-10-12,135.0,95.0,33.0,29.0,1.0,7.0
2022-10-13,167.0,112.0,51.0,32.0,1.0039651469691007,8.0
2022-10-14,180.0,117.0,67.0,27.0,1.010403367464695,8.0
2022-10-15,188.0,21.0,24.0,6.0,1.0162703122511827,2.0
2022-10-16,32.0,22.0,21.0,7.0,1.018521632092963,1.0
2022-10-17,17.0,30.0,24.0,14.0,1.0141129777544355,2.0
2022-10-18,43.0,68.0,26.0,22.0,1.0,6.0
2022-10-19,113.0,95.0,22.0,30.0,1.0,6.0
2022-10-20,165.0,107.0,49.0,29.0,1.0,7.0
2022-10-21,177.0,38.0,27.0,12.0,0.6634298918506618,2.0
2022-10-22,53.0,27.0,26.0,15.0,0.43709765242764537,2.0
2022-10-23,41.0,63.0,28.0,22.0,1.0,6.0
2022-10-24,99.0,107.0,36.0,30.0,2.0,8.0
2022-10-25,174.0,106.0,27.0,28.0,1.0,6.0
2022-10-26,167.0,20.0,15.0,10.0,1.0,1.0
2022-10-27,29.0,54.0,10.0,19.0,1.0,4.0
2022-10-28,69.0,65.0,19.0,17.0,1.0,6.0
2022-10-29,108.0,77.0,21.0,17.0,1.0,5.0
2022-10-30,158.0,33.0,23.0,10.0,0.99718657257061,3.0
2022-10-31,65.0,28.0,19.0,15.0,0.9983067456464183,2.0
2022-11-01,42.0,61.0,21.0,20.0,1.0,4.0
2022-11-02,104.0,46.0,22.0,11.0,1.0,4.0
2022-11-03,81.0,31.0,25.0,7.0,0.9998496927033427,2.0
2022-11-04,45.0,54.0,18.0,19.0,0.9999164019790143,3.0
2022-11-05,104.0,99.0,10.0,31.0,1.0,7.0
2022-11-06,170.0,40.0,26.0,18.0,0.9999614386331857,4.0
2022-11-07,67.0,64.0,21.0,25.0,0.9999059885210567,5.0
2022-11-08,120.0,89.0,14.0,32.0,1.0,7.0
2022-11-09,169.0,82.0,36.0,15.0,1.0003588570988313,7.0
2022-11-10,176.0,76.0,8.0,17.0,1.0008940786160796,15.0
2022-11-11,161.0,4.0,23.0,5.0,1.0014662170427033,5.0
2022-11-12,16.0,14.0,19.0,6.0,1.0019358248696615,1.0
2022-11-13,31.0,53.0,6.0,22.0,1.0021634545879117,5.0
2022-11-14,104.0,41.0,24.0,20.0,1.0020096586884126,5.0
2022-11-15,75.0,49.0,14.0,25.0,1.0013349896621229,5.0
2022-11-16,71.0,80.0,11.0,28.0,1.0,7.0
2022-11-17,145.0,95.0,9.0,30.0,1.0,10.0
2022-11-18,174.0,101.0,21.0,21.0,1.0,8.0
2022-11-19,180.0,137.0,3.0,26.0,0.9781448880948147,12.0
2022-11-20,219.0,52.0,21.0,14.0,1.0,4.0
2022-11-21,106.0,58.0,18.0,20.0,1.132292185231262,4.0
2022-11-22,118.0,77.0,15.0,28.0,1.3471045696960957,6.0
2022-11-23,159.0,117.0,6.0,36.0,1.5928593483999434,9.0
2022-11-24,193.0,73.0,26.0,18.0,1.8179787163482488,7.0
2022-11-25,102.0,23.0,22.0,5.0,1.9708848685464528,2.0
2022-11-26,25.0,38.0,17.0,14.0,2.0,6.0
2022-11-27,68.0,78.0,22.0,11.0,2.0,4.0
2022-11-28,95.0,47.0,20.0,1.0,2.0,2.0
2022-11-29,40.0,29.0,21.0,3.0,1.0,2.0
2022-11-30,39.0,31.0,19.0,6.0,1.7252121966006526,1.0
2022-12-01,41.0,61.0,5.0,24.0,3.0,5.0
2022-12-02,119.0,29.0,25.0,11.0,2.9076703359348204,2.0
2022-12-03,49.0,29.0,17.0,12.0,1.8950862928811876,1.0
2022-12-04,48.0,43.0,21.0,19.0,1.0,3.0
2022-12-05,76.0,55.0,19.0,26.0,1.0,5.0
2022-12-06,106.0,42.0,14.0,25.0,1.6061239942079866,4.0
2022-12-07,82.0,36.0,23.0,20.0,2.165660115205311,3.0
2022-12-08,67.0,63.0,14.0,29.0,2.0,5.0
2022-12-09,120.0,19.0,25.0,6.0,1.0,1.0
2022-12-10,34.0,20.0,23.0,10.0,0.7417120872071384,1.0
2022-12-11,36.0,569.0,25.0,9.0,1.0,2.0
2022-12-12,229.0,91.0,24.0,1.0,1.1164596580617172,1.0
2022-12-13,74.0,50.0,17.0,13.0,1.0702686543167756,3.0
2022-12-14,64.0,38.0,21.0,10.0,1.0,2.0
2022-12-15,50.0,22.0,25.0,4.0,1.0,1.0
2022-12-16,29.0,31.0,23.0,2.0,1.0094392421052094,1.0
2022-12-17,28.0,36.0,16.0,15.0,1.0101860408965484,1.0
2022-12-18,48.0,45.0,17.0,21.0,1.0058398192396134,3.0
2022-12-19,70.0,59.0,26.0,28.0,1.0,5.0
2022-12-20,102.0,29.0,22.0,6.0,0.9956256210470423,1.0
2022-12-21,40.0,17.0,23.0,3.0,0.9931141802650281,1.0
2022-12-22,21.0,17.0,25.0,8.0,0.9922227905419825,1.0
2022-12-23,31.0,24.0,24.0,11.0,0.9927085647659313,2.0
2022-12-24,48.0,33.0,17.0,19.0,0.9943286158248998,3.0
2022-12-25,67.0,46.0,21.0,16.0,0.9968400566069142,2.0
2022-12-26,71.0,32.0,23.0,9.0,1.0,2.0
2022-12-27,46.0,36.0,17.0,13.0,1.0,2.0
2022-12-28,61.0,21.0,24.0,10.0,0.986692660650922,2.0
2022-12-29,41.0,39.0,13.0,25.0,0.9780581695721601,4.0
2022-12-30,70.0,52.0,17.0,21.0,1.0,4.0
2022-12-31,77.0,34.0,19.0,16.0,1.0,3.0
2023-01-01,62.0,16.0,21.0,8.0,0.7639788506371593,2.0
2023-01-02,37.0,38.0,16.0,16.0,0.6079369425351513,3.0
2023-01-03,59.0,62.0,12.0,25.0,1.0,5.0
2023-01-04,111.0,93.0,7.0,33.0,2.0,8.0
2023-01-05,170.0,88.0,26.0,27.0,2.0,7.0
2023-01-06,124.0,67.0,8.0,29.0,1.0,4.0
2023-01-07,71.0,59.0,21.0,19.0,3.0,4.0
2023-01-08,79.0,35.0,21.0,14.0,1.0,3.0
2023-01-09,52.0,62.0,13.0,28.0,1.0,5.0
2023-01-10,121.0,82.0,2.0,35.0,2.0,8.0
2023-01-11,159.0,117.0,2.0,32.0,2.0,8.0
2023-01-12,170.0,68.0,25.0,16.0,1.6725760499979916,6.0
2023-01-13,144.0,12.0,26.0,2.0,1.3217212132403215,1.0
2023-01-14,13.0,21.0,28.0,5.0,1.0,1.0
2023-01-15,23.0,41.0,21.0,13.0,0.7591059582426563,2.0
2023-01-16,61.0,81.0,27.0,5.0,0.6472487867043936,2.0
2023-01-17,74.0,67.0,20.0,15.0,0.7117672218139341,3.0
2023-01-18,89.0,72.0,24.0,15.0,1.0,3.0
2023-01-19,90.0,40.0,23.0,3.0,1.5046654162767388,1.0
2023-01-20,38.0,59.0,21.0,13.0,2.0,5.0
2023-01-21,112.0,82.0,26.0,12.0,2.0,3.0
2023-01-22,150.0,50.0,27.0,2.0,1.0,3.0
2023-01-23,76.0,39.0,25.0,2.0,0.7770155435634958,1.0
2023-01-24,32.0,48.0,16.0,13.0,1.0,4.0
2023-01-25,87.0,47.0,26.0,8.0,1.0,2.0
2023-01-26,70.0,21.0,25.0,3.0,1.3793029205326475,2.0
2023-01-27,29.0,62.0,24.0,6.0,1.9742107069998938,1.0
2023-01-28,58.0,68.0,30.0,7.0,2.332013139967193,2.0
2023-01-29,72.0,69.0,18.0,25.0,2.0,6.0
2023-01-30,113.0,71.0,33.0,20.0,1.0,6.0
2023-01-31,109.0,32.0,28.0,4.0,0.7331830670607739,1.0
2023-02-01,34.0,22.0,18.0,9.0,1.0,2.0
2023-02-02,38.0,44.0,14.0,23.0,1.0,4.0
2023-02-03,84.0,54.0,23.0,21.0,1.0,6.0
2023-02-04,103.0,92.0,11.0,33.0,4.0,8.0
2023-02-05,168.0,104.0,28.0,26.0,5.0,10.0
2023-02-06,180.0,55.0,27.0,22.0,3.0,7.0
2023-02-07,109.0,30.0,27.0,14.0,1.0,2.0
2023-02-08,69.0,60.0,13.0,26.0,4.0,6.0
2023-02-09,133.0,80.0,17.0,20.0,1.0,7.0
2023-02-10,171.0,121.0,11.0,22.0,0.0,9.0
2023-02-11,201.0,70.0,17.0,14.0,0.0,7.0
2023-02-12,153.0,9.0,31.0,6.0,0.46358831094672065,1.0
2023-02-13,22.0,15.0,24.0,11.0,1.8780634429351357,2.0
2023-02-14,31.0,47.0,23.0,16.0,2.0,3.0
2023-02-15,89.0,79.0,14.0,27.0,1.0,6.0
2023-02-16,153.0,116.0,11.0,37.0,2.0,10.0
2023-02-17,194.0,103.0,31.0,25.0,1.0,9.0
2023-02-18,177.0,32.0,31.0,7.0,0.07897106260211366,2.0
2023-02-19,24.0,23.0,28.0,8.0,0.09679694756997914,1.0
2023-02-20,18.0,40.0,19.0,15.0,1.0,3.0
2023-02-21,67.0,77.0,15.0,28.0,2.0,6.0
2023-02-22,150.0,100.0,13.0,37.0,1.0,7.0
2023-02-23,173.0,37.0,29.0,17.0,0.6784479389704191,4.0
2023-02-24,65.0,19.0,27.0,12.0,1.272278577849897,1.0
2023-02-25,35.0,78.0,36.0,20.0,2.0,5.0
2023-02-26,133.0,120.0,37.0,32.0,2.0,8.0
2023-02-27,190.0,60.0,35.0,19.0,1.0,4.0
2023-02-28,96.0,17.0,34.0,10.0,1.1547032842464133,1.0
2023-03-01,19.0,53.0,31.0,19.0,1.0,3.0
2023-03-02,69.0,69.0,31.0,24.0,1.0,4.0
2023-03-03,108.0,131.0,40.0,32.0,6.0,13.0
2023-03-04,191.0,135.0,39.0,25.0,2.0,12.0
2023-03-05,211.0,123.0,49.0,23.0,1.0,9.0
2023-03-06,204.0,157.0,60.0,33.0,4.0,14.0
2023-03-07,237.0,101.0,47.0,21.0,1.0,7.0
2023-03-08,153.0,78.0,25.0,29.0,1.0,4.0
2023-03-09,117.0,324.0,30.0,24.0,1.0,5.0
2023-03-10,168.0,147.0,32.0,6.0,0.6357600511527961,1.0
2023-03-11,63.0,50.0,33.0,4.0,0.5197275159054418,1.0
2023-03-12,34.0,79.0,13.0,29.0,1.0,4.0
2023-03-13,104.0,132.0,34.0,19.0,2.0,5.0
2023-03-14,120.0,105.0,33.0,3.0,2.2012316032654864,1.0
2023-03-15,64.0,50.0,29.0,13.0,1.6876518980205673,2.0
2023-03-16,54.0,79.0,21.0,21.0,1.0,3.0
2023-03-17,120.0,32.0,37.0,14.0,0.6458355138671729,2.0
2023-03-18,61.0,78.0,37.0,20.0,1.0,4.0
2023-03-19,131.0,106.0,37.0,26.0,2.0,7.0
2023-03-20,182.0,102.0,47.0,23.0,2.375556114066558,7.0
2023-03-21,181.0,530.0,34.0,9.0,2.087577792365927,3.0
2023-03-22,243.0,106.0,34.0,4.0,1.5058105744823325,1.0
2023-03-23,100.0,62.0,28.0,9.0,1.0,1.0
2023-03-24,65.0,61.0,36.0,16.0,1.0,2.0
2023-03-25,81.0,54.0,37.0,12.0,1.8806102203076014,1.0
2023-03-26,87.0,52.0,37.0,15.0,2.894787293272197,2.0
2023-03-27,70.0,95.0,50.0,24.0,3.0,7.0
2023-03-28,150.0,122.0,71.0,28.0,2.0,6.0
2023-03-29,173.0,112.0,83.0,21.0,2.0,4.0
2023-03-30,165.0,79.0,67.0,13.0,2.0,3.0
2023-03-31,136.0,72.0,62.0,13.0,2.0,3.0
2023-04-01,138.0,92.0,56.0,26.0,3.0,5.0
2023-04-02,163.0,73.0,49.0,15.0,2.0,6.0
2023-04-03,132.0,40.0,33.0,7.0,1.0,2.0
2023-04-04,66.0,34.0,38.0,7.0,1.0,1.0
2023-04-05,70.0,39.0,34.0,5.0,1.0862589928887225,1.0
2023-04-06,56.0,32.0,35.0,3.0,1.0610949602905957,1.0
2023-04-07,24.0,46.0,37.0,9.0,1.005383447547171,1.0
2023-04-08,57.0,87.0,47.0,21.0,1.0,4.0
2023-04-09,152.0,233.0,44.0,27.0,1.0,6.0
2023-04-10,188.0,456.0,37.0,2.0,0.7449795402850016,2.0
2023-04-11,203.0,373.0,33.0,15.0,1.0,3.0
2023-04-12,193.0,552.0,32.0,27.0,2.0,6.0
2023-04-13,224.0,189.0,41.0,14.0,2.0,4.0
2023-04-14,167.0,70.0,37.0,10.0,2.7077492716674323,1.0
2023-04-15,108.0,49.0,39.0,14.0,3.5358139957709342,1.0
2023-04-16,76.0,92.0,42.0,16.0,3.0,4.0
2023-04-17,128.0,71.0,55.0,21.0,1.0,4.0
2023-04-18,99.0,77.0,81.0,18.0,1.0,4.0
2023-04-19,104.0,73.0,38.0,8.0,1.0,2.0
2023-04-20,59.0,39.0,35.0,5.0,0.9572431698318438,1.0
2023-04-21,43.0,29.0,27.0,6.0,1.0,2.0
2023-04-22,67.0,53.0,37.0,16.0,1.0415093005758413,4.0
2023-04-23,96.0,55.0,42.0,10.0,1.0,3.0
2023-04-24,86.0,68.0,40.0,6.0,0.8478328129094275,2.0
2023-04-25,100.0,47.0,42.0,13.0,0.7689054803571,1.0
2023-04-26,57.0,82.0,31.0,23.0,1.0,5.0
2023-04-27,130.0,65.0,38.0,7.0,1.656644673344117,2.0
2023-04-28,102.0,41.0,40.0,8.0,2.3693530172914707,1.0
2023-04-29,46.0,40.0,48.0,12.0,2.647384852593089,1.0
2023-04-30,52.0,73.0,84.0,18.0,2.0,4.0
2023-05-01,120.0,74.0,87.0,13.0,1.0,4.0
2023-05-02,112.0,75.0,100.0,16.0,2.0,6.0
2023-05-03,121.0,49.0,37.0,9.0,1.0,6.0
2023-05-04,95.0,23.0,32.0,7.0,0.36060713027733454,3.0
2023-05-05,42.0,26.0,43.0,11.0,0.5634268158078556,2.0
2023-05-06,37.0,30.0,48.0,16.0,1.0,5.0
2023-05-07,54.0,47.0,71.0,15.0,1.1692962965118416,2.0
2023-05-08,71.0,58.0,72.0,18.0,1.0,3.0
2023-05-09,87.0,53.0,86.0,18.0,1.0,3.0
2023-05-10,76.0,69.0,94.0,18.0,2.0,4.0
2023-05-11,130.0,58.0,54.0,19.0,1.0,4.0
2023-05-12,136.0,30.0,60.0,14.0,0.382872889230924,2.0
2023-05-13,50.0,61.0,98.0,16.0,1.0,4.0
2023-05-14,100.0,76.0,127.0,13.0,2.0,8.0
2023-05-15,132.0,78.0,99.0,9.0,1.0,6.0
2023-05-16,129.0,52.0,64.0,8.0,1.0,4.0
2023-05-17,88.0,48.0,66.0,14.0,2.0,5.0
2023-05-18,66.0,66.0,17.0,18.0,1.0,7.0
2023-05-19,135.0,145.0,35.0,5.0,0.2762911971553575,3.0
2023-05-20,120.0,96.0,43.0,6.0,0.31022386432672255,1.0
2023-05-21,97.0,40.0,46.0,8.0,0.6890445993347263,1.0
2023-05-22,51.0,41.0,64.0,14.0,1.0,2.0
2023-05-23,55.0,67.0,84.0,6.0,1.0,3.0
2023-05-24,89.0,64.0,47.0,7.0,1.0,3.0
2023-05-25,101.0,73.0,81.0,16.0,1.0072449788425488,4.0
2023-05-26,125.0,76.0,44.0,12.0,1.0046030312442287,7.0
2023-05-27,162.0,37.0,79.0,7.0,1.0,4.0
2023-05-28,97.0,53.0,102.0,8.0,0.9992849706856162,5.0
2023-05-29,91.0,52.0,54.0,12.0,1.0,5.0
2023-05-30,107.0,63.0,65.0,14.0,1.0,5.0
2023-05-31,125.0,59.0,54.0,16.0,1.0043260570940744,5.0
2023-06-01,104.0,30.0,53.0,5.0,1.010919766440128,1.0
2023-06-02,34.0,28.0,76.0,11.0,1.0153504472391444,2.0
2023-06-03,41.0,26.0,65.0,10.0,1.013187418692107,2.0
2023-06-04,40.0,53.0,96.0,11.0,1.0,3.0
2023-06-05,74.0,29.0,71.0,5.0,1.0,2.0
2023-06-06,45.0,49.0,72.0,13.0,1.0,3.0
2023-06-07,65.0,39.0,65.0,8.0,0.5774724811135341,1.0
2023-06-08,50.0,27.0,41.0,13.0,0.0,2.0
2023-06-09,47.0,18.0,45.0,6.0,0.0,1.0
2023-06-10,29.0,26.0,50.0,7.0,0.0,3.0
2023-06-11,45.0,25.0,55.0,5.0,0.0,4.0
2023-06-12,57.0,14.0,73.0,10.0,0.0,1.0
2023-06-13,23.0,48.0,120.0,11.0,1.0,5.0
2023-06-14,85.0,57.0,150.0,11.0,3.0,6.0
2023-06-15,90.0,61.0,127.0,11.0,2.0,7.0
2023-06-16,103.0,67.0,124.0,16.0,1.155171084828381,4.0
2023-06-17,105.0,66.0,122.0,8.0,1.0,6.0
2023-06-18,127.0,56.0,48.0,11.0,1.0,5.0
2023-06-19,120.0,28.0,80.0,9.0,1.0900487792732567,2.0
2023-06-20,72.0,20.0,86.0,14.0,1.1467789172439282,2.0
2023-06-21,33.0,47.0,115.0,17.0,1.0,2.0
2023-06-22,66.0,58.0,122.0,12.0,1.0,4.0
2023-06-23,91.0,52.0,109.0,12.0,2.0,4.0
2023-06-24,91.0,50.0,96.0,7.0,1.0,5.0
2023-06-25,94.0,41.0,78.0,7.0,0.26458996780396965,3.0
2023-06-26,82.0,36.0,117.0,13.0,0.29930740899156216,3.0
2023-06-27,64.0,45.0,56.0,12.0,0.6843711456833738,5.0
2023-06-28,87.0,32.0,92.0,11.0,1.0,3.0
2023-06-29,59.0,50.0,132.0,16.0,1.0,5.0
2023-06-30,73.0,52.0,124.0,11.0,1.0,3.0
2023-07-01,76.0,59.0,134.0,12.0,1.0,4.0
2023-07-02,103.0,53.0,95.0,6.0,1.016356656860754,7.0
2023-07-03,112.0,23.0,68.0,6.0,1.0476382990530282,3.0
2023-07-04,60.0,46.0,76.0,15.0,1.0777441905199558,3.0
2023-07-05,64.0,49.0,105.0,20.0,1.0905735952046718,3.0
2023-07-06,56.0,42.0,65.0,9.0,1.070025777050308,3.0
2023-07-07,54.0,15.0,47.0,8.0,1.0,1.0
2023-07-08,21.0,18.0,64.0,6.0,0.90850657487387,1.0
2023-07-09,33.0,48.0,124.0,11.0,1.0,4.0
2023-07-10,70.0,36.0,105.0,6.0,1.417191863955955,4.0
2023-07-11,67.0,31.0,42.0,7.0,1.8793779288092765,7.0
2023-07-12,83.0,20.0,36.0,8.0,2.0,5.0
2023-07-13,63.0,25.0,47.0,6.0,1.5587099600739358,3.0
2023-07-14,63.0,15.0,41.0,4.0,1.0,1.0
2023-07-15,32.0,21.0,65.0,8.0,0.7965585626811094,1.0
2023-07-16,47.0,45.0,104.0,11.0,0.8690187903330914,3.0
2023-07-17,77.0,52.0,103.0,11.0,1.0,4.0
2023-07-18,95.0,54.0,111.0,12.0,1.0261211795315381,3.0
2023-07-19,98.0,56.0,96.0,13.0,1.0,4.0
2023-07-20,105.0,43.0,55.0,7.0,1.0,5.0
2023-07-21,102.0,28.0,33.0,6.0,1.0025580408452177,5.0
2023-07-22,78.0,30.0,76.0,11.0,1.000211323975547,6.0
2023-07-23,69.0,52.0,97.0,9.0,0.9965855866832674,5.0
